case_id,note_text,analyst,timestamp
CASE-2025-0035,Opened investigation for ALERT-2025-00361. Customer Marcus Reed flagged for Cash Intensive. Pulling transaction history and KYC documentation for review.,Marie Davis,2025-02-01 16:50:51
CASE-2025-0035,"Customer deposited $164,519.82 in cash over 6 transactions this month. This significantly exceeds stated monthly income of approximately $26,666.67. No clear business justification documented in KYC file.",Marie Davis,2025-02-02 11:34:59
CASE-2025-0035,Received case from L1 monitoring queue. Reviewed KYC on file; customer classified as High risk with Enhanced due diligence. Source of funds documented as Business Revenue. Observed activity appears inconsistent with documented profile. Risk score assessed at 87/100. Confirmed cash activity materially exceeds expected volumes and stated revenue profile. Proceeding with SAR recommendation or enhanced review based on case disposition.,Marie Davis,2025-02-03 11:32:24
CASE-2025-0036,Opened investigation for ALERT-2025-00363. Customer Marcus Reed flagged for Structuring. Pulling transaction history and KYC documentation for review.,Olivia Brown,2025-02-03 14:43:07
CASE-2025-0036,"Reviewed 90-day transaction history. Customer conducted 7 cash deposits totaling $65,189.93 between 2025-01-21 and 2025-01-28. Each deposit ranged from $8,726.97 to $9,863.98, all structured below the $10,000 CTR reporting threshold. Pattern is consistent with intentional structuring.",Olivia Brown,2025-02-04 13:30:05
CASE-2025-0036,Received case from L1 monitoring queue. Reviewed KYC on file; customer classified as High risk with Enhanced due diligence. Source of funds documented as Business Revenue. Observed activity appears inconsistent with documented profile. Risk score assessed at 92/100. Confirmed repeated below-threshold cash deposits with no documented legitimate explanation. Proceeding with SAR recommendation or enhanced review based on case disposition.,Olivia Brown,2025-02-05 09:25:48
CASE-2025-0037,Opened investigation for ALERT-2025-00373. Customer Marcus Reed flagged for Cash Intensive. Pulling transaction history and KYC documentation for review.,Marie Davis,2025-02-03 10:02:58
CASE-2025-0037,"Customer deposited $164,519.82 in cash over 6 transactions this month. This significantly exceeds stated monthly income of approximately $26,666.67. No clear business justification documented in KYC file.",Marie Davis,2025-02-04 17:19:11
CASE-2025-0037,Received case from L1 monitoring queue. Reviewed KYC on file; customer classified as High risk with Enhanced due diligence. Source of funds documented as Business Revenue. Observed activity appears inconsistent with documented profile. Risk score assessed at 97/100. Confirmed cash activity materially exceeds expected volumes and stated revenue profile. Proceeding with SAR recommendation or enhanced review based on case disposition.,Marie Davis,2025-02-05 10:25:29
CASE-2025-0038,Opened investigation for ALERT-2025-00375. Customer Marcus Reed flagged for Cash Intensive. Pulling transaction history and KYC documentation for review.,Hannah Louise,2025-02-03 15:49:00
CASE-2025-0038,"Customer deposited $164,519.82 in cash over 6 transactions this month. This significantly exceeds stated monthly income of approximately $26,666.67. No clear business justification documented in KYC file.",Hannah Louise,2025-02-04 08:37:31
CASE-2025-0038,Received case from L1 monitoring queue. Reviewed KYC on file; customer classified as High risk with Enhanced due diligence. Source of funds documented as Business Revenue. Observed activity appears inconsistent with documented profile. Risk score assessed at 93/100. Confirmed cash activity materially exceeds expected volumes and stated revenue profile. Proceeding with SAR recommendation or enhanced review based on case disposition.,Hannah Louise,2025-02-05 11:28:44
CASE-2025-0039,Opened investigation for ALERT-2025-00393. Customer Marcus Reed flagged for Cash Intensive. Pulling transaction history and KYC documentation for review.,Olivia Brown,2025-02-06 11:21:14
CASE-2025-0039,"Customer deposited $164,519.82 in cash over 6 transactions this month. This significantly exceeds stated monthly income of approximately $26,666.67. No clear business justification documented in KYC file.",Olivia Brown,2025-02-07 08:35:47
CASE-2025-0039,Received case from L1 monitoring queue. Reviewed KYC on file; customer classified as High risk with Enhanced due diligence. Source of funds documented as Business Revenue. Observed activity appears inconsistent with documented profile. Risk score assessed at 83/100. Confirmed cash activity materially exceeds expected volumes and stated revenue profile. Proceeding with SAR recommendation or enhanced review based on case disposition.,Olivia Brown,2025-02-08 14:57:45
CASE-2025-0040,Opened investigation for ALERT-2025-00405. Customer Emily Chen flagged for Structuring. Pulling transaction history and KYC documentation for review.,Cassian Jude,2025-02-04 08:53:14
CASE-2025-0040,"Reviewed 90-day transaction history. Customer conducted 1 cash deposits totaling $9,427.50 between 2025-02-01 and 2025-02-01. Each deposit ranged from $9,427.50 to $9,427.50, all structured below the $10,000 CTR reporting threshold. Pattern is consistent with intentional structuring.",Cassian Jude,2025-02-05 15:16:07
CASE-2025-0040,Received case from L1 monitoring queue. Reviewed KYC on file; customer classified as Low risk with Standard due diligence. Source of funds documented as Employment Income. Observed activity appears inconsistent with documented profile. Risk score assessed at 98/100. Confirmed repeated below-threshold cash deposits with no documented legitimate explanation. Proceeding with SAR recommendation or enhanced review based on case disposition.,Cassian Jude,2025-02-06 11:23:11
CASE-2025-0041,Opened investigation for ALERT-2025-00424. Customer Nathan Brooks flagged for Structuring. Pulling transaction history and KYC documentation for review.,Cassian Jude,2025-02-07 17:45:39
CASE-2025-0041,"Reviewed 90-day transaction history. Customer conducted 2 cash deposits totaling $19,143.81 between 2025-02-01 and 2025-02-03. Each deposit ranged from $9,252.43 to $9,891.38, all structured below the $10,000 CTR reporting threshold. Pattern is consistent with intentional structuring.",Cassian Jude,2025-02-08 08:48:02
CASE-2025-0041,Received case from L1 monitoring queue. Reviewed KYC on file; customer classified as Medium risk with Standard due diligence. Source of funds documented as Employment and Commissions. Observed activity appears inconsistent with documented profile. Risk score assessed at 97/100. Confirmed repeated below-threshold cash deposits with no documented legitimate explanation. Proceeding with SAR recommendation or enhanced review based on case disposition.,Cassian Jude,2025-02-09 16:55:49
CASE-2025-0042,Opened investigation for ALERT-2025-00440. Customer Nathan Brooks flagged for Watchlist Hit. Pulling transaction history and KYC documentation for review.,Olivia Brown,2025-02-09 14:34:44
CASE-2025-0042,"Transaction monitoring flagged counterparty Al-Rashid Trading LLC as a potential OFAC watchlist match. Initiated enhanced screening review. Transaction amount: $85,759.90 via Wire on 2025-01-31.",Olivia Brown,2025-02-10 15:09:01
CASE-2025-0042,Received case from L1 monitoring queue. Reviewed KYC on file; customer classified as Medium risk with Standard due diligence. Source of funds documented as Employment and Commissions. Observed activity appears inconsistent with documented profile. Risk score assessed at 91/100. Confirmed unresolved counterparty screening concern requiring SAR consideration. Proceeding with SAR recommendation or enhanced review based on case disposition.,Olivia Brown,2025-02-11 11:53:32
CASE-2025-0043,Opened investigation for ALERT-2025-00452. Customer Tony Ramirez flagged for Structuring. Pulling transaction history and KYC documentation for review.,Olivia Brown,2025-02-10 13:10:18
CASE-2025-0043,"Reviewed 90-day transaction history. Customer conducted 4 cash deposits totaling $35,981.17 between 2025-01-29 and 2025-02-07. Each deposit ranged from $8,679.28 to $9,500.70, all structured below the $10,000 CTR reporting threshold. Pattern is consistent with intentional structuring.",Olivia Brown,2025-02-11 15:43:20
CASE-2025-0043,Received case from L1 monitoring queue. Reviewed KYC on file; customer classified as Medium risk with Standard due diligence. Source of funds documented as Contract Income. Observed activity appears inconsistent with documented profile. Risk score assessed at 81/100. Confirmed repeated below-threshold cash deposits with no documented legitimate explanation. Proceeding with SAR recommendation or enhanced review based on case disposition.,Olivia Brown,2025-02-12 12:00:15
CASE-2025-0044,Opened investigation for ALERT-2025-00453. Customer Tony Ramirez flagged for Cash Intensive. Pulling transaction history and KYC documentation for review.,Hannah Louise,2025-02-08 14:26:47
CASE-2025-0044,"Customer deposited $20,791.80 in cash over 1 transactions this month. This significantly exceeds stated monthly income of approximately $14,583.33. No clear business justification documented in KYC file.",Hannah Louise,2025-02-09 15:06:04
CASE-2025-0044,Received case from L1 monitoring queue. Reviewed KYC on file; customer classified as Medium risk with Standard due diligence. Source of funds documented as Contract Income. Observed activity appears inconsistent with documented profile. Risk score assessed at 85/100. Confirmed cash activity materially exceeds expected volumes and stated revenue profile. Proceeding with SAR recommendation or enhanced review based on case disposition.,Hannah Louise,2025-02-10 08:54:33
CASE-2025-0045,Opened investigation for ALERT-2025-00464. Customer Tony Ramirez flagged for High Risk Country. Pulling transaction history and KYC documentation for review.,Cassian Jude,2025-02-12 09:18:40
CASE-2025-0045,"Identified 1 international wire transfers totaling $20,117.23 to counterparties in Yemen. Yemen is treated as a high-risk jurisdiction for enhanced monitoring purposes. Customer's stated occupation as Construction Contractor does not provide clear business justification for this wire activity.",Cassian Jude,2025-02-13 11:57:27
