alert_id,customer_id,account_id,scenario,priority,alert_status,assigned_to,team,amount,risk_score,sla_days,created_at,sla_due_date,disposition,closed_at
ALERT-2025-00630,CUST-0014,ACC-0035,Trade Based ML,Low,Closed — False Positive,Neha Iyer,T1 Monitoring,60000.00,20,15,2025-09-11,2025-09-26,False Positive,2025-09-19
ALERT-2025-00631,CUST-0014,ACC-0035,Watchlist Hit,Medium,Closed — False Positive,Neha Iyer,T1 Monitoring,15886.95,68,7,2025-09-11,2025-09-18,False Positive,2025-09-11
ALERT-2025-00632,CUST-0014,ACC-0033,Trade Based ML,Low,Closed — False Positive,Arjun Sharma,T1 Monitoring,40000.00,24,15,2025-09-11,2025-09-26,False Positive,2025-09-17
ALERT-2025-00633,CUST-0014,ACC-0035,High Risk Country,Medium,Closed — False Positive,Priya Nair,T1 Monitoring,78811.16,56,7,2025-09-12,2025-09-19,False Positive,2025-09-17
ALERT-2025-00634,CUST-0014,ACC-0036,High Risk Country,Medium,Closed — False Positive,Neha Iyer,T1 Monitoring,48386.90,51,7,2025-09-12,2025-09-19,False Positive,2025-09-15
ALERT-2025-00635,CUST-0014,ACC-0033,High Risk Country,Medium,Unassigned,,,65920.97,43,147,2025-08-16,2026-01-10,,
ALERT-2025-00636,CUST-0014,ACC-0035,High Risk Country,Medium,Closed — False Positive,Rohit Mehta,T1 Monitoring,81540.85,51,7,2025-09-14,2025-09-21,False Positive,2025-09-16
ALERT-2025-00637,CUST-0014,ACC-0036,Watchlist Hit,Medium,Not Started,Rohit Mehta,T1 Monitoring,88699.20,41,127,2026-01-10,2026-05-17,,
ALERT-2025-00638,CUST-0014,ACC-0036,Trade Based ML,High,Escalated - SAR,Cassian Jude,T2 Investigations,75000.00,96,362,2025-05-24,2026-05-21,,
ALERT-2025-00639,CUST-0014,ACC-0035,Trade Based ML,Low,Closed — False Positive,Neha Iyer,T1 Monitoring,100000.00,33,15,2025-09-15,2025-09-30,False Positive,2025-09-29
ALERT-2025-00640,CUST-0014,ACC-0033,Watchlist Hit,High,Escalated - SAR,Hannah Louise,T2 Investigations,67789.81,90,364,2025-01-27,2026-01-26,,
ALERT-2025-00641,CUST-0014,ACC-0033,Trade Based ML,Medium,Not Started,Vikram Sinha,T1 Monitoring,50000.00,40,195,2025-07-02,2026-01-13,,
ALERT-2025-00642,CUST-0014,ACC-0036,High Risk Country,Medium,Closed — False Positive,Arjun Sharma,T1 Monitoring,65027.56,55,7,2025-09-15,2025-09-22,False Positive,2025-09-16
ALERT-2025-00643,CUST-0014,ACC-0033,High Risk Country,High,In Progress,Arjun Sharma,T1 Monitoring,29314.24,94,146,2025-11-11,2026-04-06,,
ALERT-2025-00644,CUST-0014,ACC-0036,Trade Based ML,Low,Closed — False Positive,Arjun Sharma,T1 Monitoring,60000.00,32,15,2025-09-16,2025-10-01,False Positive,2025-09-23
ALERT-2025-00645,CUST-0014,ACC-0035,High Risk Country,Medium,Closed — False Positive,Vikram Sinha,T1 Monitoring,83252.66,66,7,2025-09-16,2025-09-23,False Positive,2025-09-16
ALERT-2025-00646,CUST-0014,ACC-0035,Watchlist Hit,High,In Progress,Robert Wright,T1 Monitoring,50830.05,96,159,2025-09-06,2026-02-12,,
ALERT-2025-00647,CUST-0014,ACC-0035,Trade Based ML,Medium,Not Started,Priya Nair,T1 Monitoring,75000.00,50,120,2025-10-03,2026-01-31,,
ALERT-2025-00648,CUST-0014,ACC-0036,High Risk Country,High,Completed,Neha Iyer,T1 Monitoring,47507.10,99,399,2025-02-19,2026-03-25,Resolved,2026-03-09
ALERT-2025-00649,CUST-0014,ACC-0033,High Risk Country,Medium,Closed — False Positive,Vikram Sinha,T1 Monitoring,70788.61,45,7,2025-09-17,2025-09-24,False Positive,2025-09-23
ALERT-2025-00650,CUST-0014,ACC-0036,Watchlist Hit,High,Escalated - SAR,Cassian Jude,T2 Investigations,82993.73,79,380,2025-04-15,2026-04-30,,
ALERT-2025-00651,CUST-0014,ACC-0035,High Risk Country,Medium,Closed — False Positive,Rohit Mehta,T1 Monitoring,43184.38,45,7,2025-09-17,2025-09-24,False Positive,2025-09-21
ALERT-2025-00652,CUST-0014,ACC-0036,High Risk Country,High,Not Started,Priya Nair,T1 Monitoring,63788.34,82,122,2025-12-13,2026-04-14,,
ALERT-2025-00653,CUST-0014,ACC-0033,High Risk Country,High,In Progress,Robert Wright,T1 Monitoring,44466.53,84,185,2025-11-15,2026-05-19,,
ALERT-2025-00654,CUST-0014,ACC-0033,Watchlist Hit,Medium,Closed — False Positive,Priya Nair,T1 Monitoring,52450.37,49,7,2025-09-18,2025-09-25,False Positive,2025-09-19
ALERT-2025-00655,CUST-0014,ACC-0033,Trade Based ML,Medium,Unassigned,,,125000.00,57,162,2025-11-25,2026-05-06,,
ALERT-2025-00656,CUST-0014,ACC-0035,Watchlist Hit,Medium,Closed — False Positive,Arjun Sharma,T1 Monitoring,17434.43,50,7,2025-09-19,2025-09-26,False Positive,2025-09-22
ALERT-2025-00657,CUST-0014,ACC-0035,High Risk Country,Medium,Not Started,Rohit Mehta,T1 Monitoring,50802.33,60,148,2025-09-27,2026-02-22,,
ALERT-2025-00658,CUST-0014,ACC-0036,Trade Based ML,High,Escalated - L2,Hannah Louise,T2 Investigations,40000.00,100,331,2025-05-22,2026-04-18,,
ALERT-2025-00659,CUST-0014,ACC-0036,High Risk Country,High,In Progress,Priya Nair,T1 Monitoring,24766.68,90,167,2025-09-06,2026-02-20,,
ALERT-2025-00660,CUST-0014,ACC-0033,High Risk Country,High,Escalated - SAR,Hannah Louise,T2 Investigations,50741.55,99,360,2025-02-12,2026-02-07,,
ALERT-2025-00661,CUST-0014,ACC-0035,High Risk Country,Medium,Closed — False Positive,Robert Wright,T1 Monitoring,35667.33,49,7,2025-09-20,2025-09-27,False Positive,2025-09-26
ALERT-2025-00662,CUST-0014,ACC-0036,High Risk Country,High,Not Started,Arjun Sharma,T1 Monitoring,83459.10,76,182,2025-11-05,2026-05-06,,
ALERT-2025-00663,CUST-0014,ACC-0033,High Risk Country,Medium,Not Started,Arjun Sharma,T1 Monitoring,84365.55,57,118,2025-10-23,2026-02-18,,
ALERT-2025-00664,CUST-0014,ACC-0035,High Risk Country,Medium,Closed — False Positive,Priya Nair,T1 Monitoring,21447.07,63,7,2025-09-20,2025-09-27,False Positive,2025-09-25
ALERT-2025-00665,CUST-0014,ACC-0036,High Risk Country,Medium,Closed — False Positive,Neha Iyer,T1 Monitoring,45593.64,40,7,2025-09-21,2025-09-28,False Positive,2025-09-27
ALERT-2025-00666,CUST-0014,ACC-0036,Watchlist Hit,Medium,Closed — False Positive,Robert Wright,T1 Monitoring,23062.60,46,7,2025-09-22,2025-09-29,False Positive,2025-09-27
ALERT-2025-00667,CUST-0014,ACC-0035,Trade Based ML,High,Escalated - L2,Hannah Louise,T2 Investigations,30000.00,81,339,2025-05-11,2026-04-15,,
ALERT-2025-00668,CUST-0014,ACC-0033,Watchlist Hit,Medium,Closed — False Positive,Neha Iyer,T1 Monitoring,66410.78,41,7,2025-09-22,2025-09-29,False Positive,2025-09-26
ALERT-2025-00669,CUST-0014,ACC-0033,High Risk Country,Medium,Closed — False Positive,Vikram Sinha,T1 Monitoring,41509.84,63,7,2025-09-22,2025-09-29,False Positive,2025-09-24
ALERT-2025-00670,CUST-0014,ACC-0035,High Risk Country,High,Escalated - L2,Cassian Jude,T2 Investigations,57142.54,84,334,2025-06-11,2026-05-11,,
ALERT-2025-00671,CUST-0014,ACC-0035,Watchlist Hit,Medium,Closed — False Positive,Arjun Sharma,T1 Monitoring,47659.79,55,7,2025-09-23,2025-09-30,False Positive,2025-09-23
ALERT-2025-00672,CUST-0014,ACC-0036,High Risk Country,Medium,Closed — False Positive,Arjun Sharma,T1 Monitoring,27133.28,55,7,2025-09-23,2025-09-30,False Positive,2025-09-26
ALERT-2025-00673,CUST-0014,ACC-0036,Watchlist Hit,High,Completed,Priya Nair,T1 Monitoring,87574.07,87,388,2025-02-20,2026-03-15,Resolved,2026-03-03
ALERT-2025-00674,CUST-0014,ACC-0033,Trade Based ML,Medium,Not Started,Neha Iyer,T1 Monitoring,40000.00,53,117,2025-09-16,2026-01-11,,
ALERT-2025-00675,CUST-0014,ACC-0033,Watchlist Hit,High,In Progress,Priya Nair,T1 Monitoring,47385.53,77,187,2025-09-20,2026-03-26,,
ALERT-2025-00676,CUST-0014,ACC-0033,High Risk Country,High,In Progress,Neha Iyer,T1 Monitoring,33489.47,70,177,2025-09-24,2026-03-20,,
ALERT-2025-00677,CUST-0014,ACC-0035,High Risk Country,High,Not Started,Vikram Sinha,T1 Monitoring,49580.22,80,146,2025-08-18,2026-01-11,,
ALERT-2025-00678,CUST-0014,ACC-0036,High Risk Country,Medium,Closed — False Positive,Vikram Sinha,T1 Monitoring,37484.55,55,7,2025-09-25,2025-10-02,False Positive,2025-09-26
ALERT-2025-00679,CUST-0014,ACC-0033,High Risk Country,Medium,Closed — False Positive,Vikram Sinha,T1 Monitoring,70929.19,42,7,2025-09-25,2025-10-02,False Positive,2025-09-30
ALERT-2025-00680,CUST-0014,ACC-0035,High Risk Country,Medium,Closed — False Positive,Robert Wright,T1 Monitoring,78232.24,60,7,2025-09-26,2025-10-03,False Positive,2025-09-27
ALERT-2025-00681,CUST-0014,ACC-0036,High Risk Country,Medium,In Progress,Robert Wright,T1 Monitoring,25464.74,57,163,2025-09-25,2026-03-07,,
ALERT-2025-00682,CUST-0014,ACC-0033,High Risk Country,Medium,Unassigned,,,36797.82,59,139,2025-10-09,2026-02-25,,
ALERT-2025-00683,CUST-0014,ACC-0035,High Risk Country,Medium,Closed — False Positive,Arjun Sharma,T1 Monitoring,25018.22,48,7,2025-09-28,2025-10-05,False Positive,2025-10-04
ALERT-2025-00684,CUST-0014,ACC-0036,High Risk Country,High,Escalated - SAR,Olivia Brown,T2 Investigations,83712.11,90,326,2025-02-27,2026-01-19,,
ALERT-2025-00685,CUST-0014,ACC-0036,Trade Based ML,Low,Closed — False Positive,Vikram Sinha,T1 Monitoring,50000.00,35,15,2025-09-28,2025-10-13,False Positive,2025-10-12
ALERT-2025-00686,CUST-0014,ACC-0035,Watchlist Hit,Medium,Not Started,Robert Wright,T1 Monitoring,68158.87,62,145,2025-09-23,2026-02-15,,
ALERT-2025-00687,CUST-0014,ACC-0033,High Risk Country,High,Escalated - SAR,Marie Davis,T2 Investigations,84461.86,87,336,2025-03-13,2026-02-12,,
ALERT-2025-00688,CUST-0014,ACC-0035,High Risk Country,High,Escalated - L2,Cassian Jude,T2 Investigations,28432.88,87,335,2025-06-30,2026-05-31,,
ALERT-2025-00689,CUST-0014,ACC-0036,High Risk Country,Medium,Not Started,Arjun Sharma,T1 Monitoring,61487.81,44,122,2026-01-28,2026-05-30,,
ALERT-2025-00690,CUST-0014,ACC-0033,High Risk Country,Medium,Closed — False Positive,Arjun Sharma,T1 Monitoring,58609.59,65,7,2025-10-01,2025-10-08,False Positive,2025-10-06
ALERT-2025-00691,CUST-0014,ACC-0036,Watchlist Hit,High,Escalated - SAR,Olivia Brown,T2 Investigations,12742.86,82,336,2025-02-24,2026-01-26,,
ALERT-2025-00692,CUST-0014,ACC-0035,High Risk Country,Medium,Closed — False Positive,Priya Nair,T1 Monitoring,24328.43,50,7,2025-10-01,2025-10-08,False Positive,2025-10-03
ALERT-2025-00693,CUST-0014,ACC-0036,High Risk Country,Medium,Closed — False Positive,Vikram Sinha,T1 Monitoring,23063.72,62,7,2025-10-01,2025-10-08,False Positive,2025-10-01
ALERT-2025-00694,CUST-0014,ACC-0033,High Risk Country,High,Completed,Arjun Sharma,T1 Monitoring,50739.13,87,377,2025-02-21,2026-03-05,Resolved,2026-02-21
ALERT-2025-00695,CUST-0014,ACC-0035,High Risk Country,High,Escalated - L2,Marie Davis,T2 Investigations,61253.21,88,326,2025-04-05,2026-02-25,,
ALERT-2025-00696,CUST-0015,ACC-0037,Trade Based ML,High,Completed,Rohit Mehta,T1 Monitoring,85000.00,78,325,2025-02-22,2026-01-13,Resolved,2026-01-05
ALERT-2025-00697,CUST-0015,ACC-0037,High Risk Country,Medium,In Progress,Robert Wright,T1 Monitoring,19243.40,42,113,2026-01-10,2026-05-03,,
ALERT-2025-00698,CUST-0015,ACC-0037,Watchlist Hit,Medium,Closed — False Positive,Arjun Sharma,T1 Monitoring,25025.86,64,7,2025-10-03,2025-10-10,False Positive,2025-10-06
ALERT-2025-00699,CUST-0015,ACC-0037,Structuring,Low,Closed — False Positive,Priya Nair,T1 Monitoring,9010.21,16,15,2025-10-04,2025-10-19,False Positive,2025-10-05
ALERT-2025-00700,CUST-0015,ACC-0039,Trade Based ML,Medium,In Progress,Neha Iyer,T1 Monitoring,125000.00,49,113,2026-01-01,2026-04-24,,
ALERT-2025-00701,CUST-0015,ACC-0039,Watchlist Hit,Medium,Closed — False Positive,Arjun Sharma,T1 Monitoring,26703.06,43,7,2025-10-04,2025-10-11,False Positive,2025-10-10
ALERT-2025-00702,CUST-0015,ACC-0039,High Risk Country,Medium,In Progress,Robert Wright,T1 Monitoring,21979.19,52,123,2025-09-30,2026-01-31,,
ALERT-2025-00703,CUST-0015,ACC-0037,Cash Intensive,High,Escalated - L2,Marie Davis,T2 Investigations,41733.17,97,355,2025-03-06,2026-02-24,,
ALERT-2025-00704,CUST-0015,ACC-0037,High Risk Country,Medium,Closed — False Positive,Neha Iyer,T1 Monitoring,48946.58,68,7,2025-10-05,2025-10-12,False Positive,2025-10-07
ALERT-2025-00705,CUST-0015,ACC-0038,Cash Intensive,Low,Closed — False Positive,Rohit Mehta,T1 Monitoring,36671.50,18,15,2025-10-05,2025-10-20,False Positive,2025-10-07
ALERT-2025-00706,CUST-0015,ACC-0037,Trade Based ML,High,Escalated - SAR,Cassian Jude,T2 Investigations,85000.00,98,372,2025-02-20,2026-02-27,,
ALERT-2025-00707,CUST-0015,ACC-0037,Watchlist Hit,Medium,Closed — False Positive,Rohit Mehta,T1 Monitoring,89370.36,68,7,2025-10-06,2025-10-13,False Positive,2025-10-10
ALERT-2025-00708,CUST-0015,ACC-0038,Structuring,High,Escalated - SAR,Olivia Brown,T2 Investigations,8951.65,87,369,2025-01-31,2026-02-04,,
ALERT-2025-00709,CUST-0015,ACC-0037,Cash Intensive,Medium,Not Started,Arjun Sharma,T1 Monitoring,41645.92,59,138,2026-01-02,2026-05-20,,
ALERT-2025-00710,CUST-0015,ACC-0039,Watchlist Hit,High,In Progress,Rohit Mehta,T1 Monitoring,88271.98,90,102,2025-10-14,2026-01-24,,
ALERT-2025-00711,CUST-0015,ACC-0039,High Risk Country,Medium,Closed — False Positive,Robert Wright,T1 Monitoring,56501.75,56,7,2025-10-07,2025-10-14,False Positive,2025-10-10
ALERT-2025-00712,CUST-0015,ACC-0037,Watchlist Hit,Medium,Closed — False Positive,Robert Wright,T1 Monitoring,69251.59,54,7,2025-10-07,2025-10-14,False Positive,2025-10-13
ALERT-2025-00713,CUST-0015,ACC-0037,Structuring,Medium,Unassigned,,,8748.73,43,99,2025-12-19,2026-03-28,,
ALERT-2025-00714,CUST-0015,ACC-0038,Structuring,Low,Completed,Vikram Sinha,T1 Monitoring,9456.41,24,15,2025-10-08,2025-10-23,Resolved,2025-10-05
ALERT-2025-00715,CUST-0015,ACC-0037,High Risk Country,High,Completed,Arjun Sharma,T1 Monitoring,61793.94,87,324,2025-02-23,2026-01-13,Resolved,2025-12-25
ALERT-2025-00716,CUST-0015,ACC-0037,Rapid Movement,Low,Closed — False Positive,Arjun Sharma,T1 Monitoring,33703.88,34,15,2025-10-09,2025-10-24,False Positive,2025-10-09
ALERT-2025-00717,CUST-0015,ACC-0039,High Risk Country,Medium,Closed — False Positive,Arjun Sharma,T1 Monitoring,38218.96,64,7,2025-10-09,2025-10-16,False Positive,2025-10-12
ALERT-2025-00718,CUST-0015,ACC-0039,Watchlist Hit,High,In Progress,Robert Wright,T1 Monitoring,82810.83,90,114,2025-10-12,2026-02-03,,
ALERT-2025-00719,CUST-0015,ACC-0038,Cash Intensive,Low,Closed — False Positive,Neha Iyer,T1 Monitoring,31981.44,15,15,2025-10-11,2025-10-26,False Positive,2025-10-13
ALERT-2025-00720,CUST-0015,ACC-0037,High Risk Country,High,Escalated - L2,Olivia Brown,T2 Investigations,77668.46,86,344,2025-03-09,2026-02-16,,
ALERT-2025-00721,CUST-0015,ACC-0039,High Risk Country,High,Escalated - SAR,Hannah Louise,T2 Investigations,59129.07,96,371,2025-03-31,2026-04-06,,
ALERT-2025-00722,CUST-0015,ACC-0037,High Risk Country,Medium,Closed — False Positive,Robert Wright,T1 Monitoring,74032.86,45,7,2025-10-11,2025-10-18,False Positive,2025-10-12
ALERT-2025-00723,CUST-0015,ACC-0037,Watchlist Hit,Medium,Not Started,Robert Wright,T1 Monitoring,41848.94,56,101,2025-12-25,2026-04-05,,
ALERT-2025-00724,CUST-0015,ACC-0037,Structuring,Medium,In Progress,Rohit Mehta,T1 Monitoring,9853.56,56,170,2025-09-28,2026-03-17,,
ALERT-2025-00725,CUST-0015,ACC-0039,High Risk Country,Medium,Not Started,Neha Iyer,T1 Monitoring,21268.07,63,93,2025-10-21,2026-01-22,,
ALERT-2025-00726,CUST-0015,ACC-0037,Cash Intensive,Medium,Not Started,Neha Iyer,T1 Monitoring,19516.09,46,163,2025-09-03,2026-02-13,,
ALERT-2025-00727,CUST-0015,ACC-0038,Cash Intensive,Low,Closed — False Positive,Priya Nair,T1 Monitoring,40518.13,37,15,2025-10-12,2025-10-27,False Positive,2025-10-19
ALERT-2025-00728,CUST-0015,ACC-0037,High Risk Country,High,Escalated - SAR,Marie Davis,T2 Investigations,46916.96,95,340,2025-03-19,2026-02-22,,
ALERT-2025-00729,CUST-0015,ACC-0039,High Risk Country,Medium,Closed — False Positive,Robert Wright,T1 Monitoring,23652.61,52,7,2025-10-13,2025-10-20,False Positive,2025-10-13
ALERT-2025-00730,CUST-0015,ACC-0039,Watchlist Hit,Medium,Closed — False Positive,Neha Iyer,T1 Monitoring,28566.18,59,7,2025-10-13,2025-10-20,False Positive,2025-10-17
ALERT-2025-00731,CUST-0015,ACC-0037,Watchlist Hit,High,In Progress,Arjun Sharma,T1 Monitoring,29828.71,87,145,2025-12-06,2026-04-30,,
ALERT-2025-00732,CUST-0015,ACC-0037,High Risk Country,Medium,In Progress,Robert Wright,T1 Monitoring,34110.71,56,168,2025-10-07,2026-03-24,,
ALERT-2025-00733,CUST-0015,ACC-0037,Rapid Movement,High,Escalated - SAR,Olivia Brown,T2 Investigations,278245.39,95,359,2025-03-21,2026-03-15,,
ALERT-2025-00734,CUST-0015,ACC-0039,High Risk Country,Medium,Closed — False Positive,Priya Nair,T1 Monitoring,76911.99,42,7,2025-10-14,2025-10-21,False Positive,2025-10-20
ALERT-2025-00735,CUST-0015,ACC-0037,High Risk Country,High,Escalated - L2,Marie Davis,T2 Investigations,38070.16,91,381,2025-03-03,2026-03-19,,
ALERT-2025-00736,CUST-0015,ACC-0039,High Risk Country,Medium,Closed — False Positive,Rohit Mehta,T1 Monitoring,70274.25,55,7,2025-10-14,2025-10-21,False Positive,2025-10-20
ALERT-2025-00737,CUST-0015,ACC-0038,Structuring,Low,Closed — False Positive,Vikram Sinha,T1 Monitoring,9055.52,19,15,2025-10-14,2025-10-29,False Positive,2025-10-19
ALERT-2025-00738,CUST-0015,ACC-0037,High Risk Country,Medium,Closed — False Positive,Vikram Sinha,T1 Monitoring,55440.47,50,7,2025-10-14,2025-10-21,False Positive,2025-10-19
ALERT-2025-00739,CUST-0015,ACC-0037,Structuring,Medium,In Progress,Robert Wright,T1 Monitoring,9450.94,54,112,2025-09-22,2026-01-12,,
ALERT-2025-00740,CUST-0015,ACC-0038,Structuring,Medium,In Progress,Robert Wright,T1 Monitoring,9281.88,58,91,2025-11-19,2026-02-18,,
ALERT-2025-00741,CUST-0015,ACC-0037,Cash Intensive,Low,Closed — False Positive,Priya Nair,T1 Monitoring,41510.89,27,15,2025-10-15,2025-10-30,False Positive,2025-10-26
ALERT-2025-00742,CUST-0015,ACC-0039,High Risk Country,Medium,Closed — False Positive,Vikram Sinha,T1 Monitoring,59732.39,56,7,2025-10-16,2025-10-23,False Positive,2025-10-22
ALERT-2025-00743,CUST-0015,ACC-0039,Trade Based ML,Medium,Unassigned,,,60000.00,68,95,2025-12-23,2026-03-28,,
ALERT-2025-00744,CUST-0015,ACC-0037,High Risk Country,Medium,Closed — False Positive,Robert Wright,T1 Monitoring,82902.39,40,7,2025-10-16,2025-10-23,False Positive,2025-10-19
ALERT-2025-00745,CUST-0015,ACC-0037,Structuring,Medium,In Progress,Rohit Mehta,T1 Monitoring,8800.40,66,94,2025-10-14,2026-01-16,,
ALERT-2025-00746,CUST-0015,ACC-0039,High Risk Country,High,Completed,Arjun Sharma,T1 Monitoring,64808.81,94,325,2025-02-25,2026-01-16,Resolved,2026-01-08
ALERT-2025-00747,CUST-0015,ACC-0037,Trade Based ML,High,Escalated - SAR,Cassian Jude,T2 Investigations,25000.00,84,325,2025-02-25,2026-01-16,,
ALERT-2025-00748,CUST-0015,ACC-0038,Cash Intensive,High,Escalated - L2,Olivia Brown,T2 Investigations,22555.07,98,328,2025-05-27,2026-04-20,,
ALERT-2025-00749,CUST-0015,ACC-0038,Structuring,Low,Closed — False Positive,Priya Nair,T1 Monitoring,9860.56,18,15,2025-10-17,2025-11-01,False Positive,2025-10-18
ALERT-2025-00750,CUST-0015,ACC-0037,High Risk Country,Medium,Closed — False Positive,Rohit Mehta,T1 Monitoring,39687.74,51,7,2025-10-17,2025-10-24,False Positive,2025-10-18
ALERT-2025-00751,CUST-0015,ACC-0037,Structuring,Medium,In Progress,Vikram Sinha,T1 Monitoring,9388.11,69,107,2025-10-03,2026-01-18,,
ALERT-2025-00752,CUST-0015,ACC-0037,Cash Intensive,Medium,Unassigned,,,40333.42,69,105,2025-10-06,2026-01-19,,
ALERT-2025-00753,CUST-0015,ACC-0038,Structuring,Low,Closed — False Positive,Vikram Sinha,T1 Monitoring,8949.85,32,15,2025-10-17,2025-11-01,False Positive,2025-10-22
ALERT-2025-00754,CUST-0015,ACC-0037,Structuring,Low,Closed — False Positive,Rohit Mehta,T1 Monitoring,9000.18,16,15,2025-10-18,2025-11-02,False Positive,2025-10-27
ALERT-2025-00755,CUST-0015,ACC-0038,Structuring,Low,Closed — False Positive,Arjun Sharma,T1 Monitoring,8743.49,35,15,2025-10-18,2025-11-02,False Positive,2025-10-27
ALERT-2025-00756,CUST-0015,ACC-0037,Structuring,Low,Closed — False Positive,Priya Nair,T1 Monitoring,9002.31,15,15,2025-10-19,2025-11-03,False Positive,2025-10-21
ALERT-2025-00757,CUST-0015,ACC-0039,High Risk Country,High,Escalated - SAR,Olivia Brown,T2 Investigations,59072.57,97,349,2025-02-26,2026-02-10,,
ALERT-2025-00758,CUST-0015,ACC-0038,Structuring,Low,Closed — False Positive,Robert Wright,T1 Monitoring,8739.30,15,15,2025-10-19,2025-11-03,False Positive,2025-10-28
ALERT-2025-00759,CUST-0015,ACC-0038,Cash Intensive,Medium,In Progress,Robert Wright,T1 Monitoring,20641.22,44,105,2025-12-04,2026-03-19,,
ALERT-2025-00760,CUST-0015,ACC-0037,High Risk Country,High,Escalated - SAR,Hannah Louise,T2 Investigations,35161.07,84,336,2025-05-01,2026-04-02,,
ALERT-2025-00761,CUST-0015,ACC-0037,Structuring,High,Escalated - SAR,Hannah Louise,T2 Investigations,9113.54,98,343,2025-06-01,2026-05-10,,
ALERT-2025-00762,CUST-0015,ACC-0038,Structuring,Medium,Not Started,Priya Nair,T1 Monitoring,9104.04,47,122,2026-01-07,2026-05-09,,
ALERT-2025-00763,CUST-0015,ACC-0037,Rapid Movement,Low,Closed — False Positive,Arjun Sharma,T1 Monitoring,79721.90,30,15,2025-10-20,2025-11-04,False Positive,2025-10-22
ALERT-2025-00764,CUST-0015,ACC-0039,Watchlist Hit,High,Escalated - L2,Cassian Jude,T2 Investigations,16056.53,97,384,2025-01-17,2026-02-05,,
ALERT-2025-00765,CUST-0015,ACC-0039,High Risk Country,Medium,Unassigned,,,72461.17,41,125,2025-10-06,2026-02-08,,
ALERT-2025-00766,CUST-0015,ACC-0037,Structuring,Low,Closed — False Positive,Rohit Mehta,T1 Monitoring,8566.43,21,15,2025-10-21,2025-11-05,False Positive,2025-11-04
ALERT-2025-00767,CUST-0015,ACC-0037,High Risk Country,Medium,Closed — False Positive,Vikram Sinha,T1 Monitoring,18155.46,67,7,2025-10-21,2025-10-28,False Positive,2025-10-26
ALERT-2025-00768,CUST-0015,ACC-0039,High Risk Country,Medium,In Progress,Vikram Sinha,T1 Monitoring,70101.38,49,159,2025-12-08,2026-05-16,,
ALERT-2025-00769,CUST-0015,ACC-0037,Rapid Movement,Medium,In Progress,Rohit Mehta,T1 Monitoring,87370.97,61,149,2025-12-26,2026-05-24,,
ALERT-2025-00770,CUST-0015,ACC-0038,Structuring,Medium,Unassigned,,,9051.49,61,113,2026-02-02,2026-05-26,,
ALERT-2025-00771,CUST-0015,ACC-0037,Rapid Movement,Low,Closed — False Positive,Robert Wright,T1 Monitoring,57015.94,24,15,2025-10-22,2025-11-06,False Positive,2025-11-03
ALERT-2025-00772,CUST-0015,ACC-0037,High Risk Country,Medium,Closed — False Positive,Rohit Mehta,T1 Monitoring,38290.14,50,7,2025-10-22,2025-10-29,False Positive,2025-10-22
ALERT-2025-00773,CUST-0015,ACC-0039,High Risk Country,Medium,Completed,Neha Iyer,T1 Monitoring,41345.44,54,7,2025-10-22,2025-10-29,Resolved,2025-10-12
ALERT-2025-00774,CUST-0015,ACC-0037,High Risk Country,Medium,Closed — False Positive,Arjun Sharma,T1 Monitoring,24762.94,43,7,2025-10-23,2025-10-30,False Positive,2025-10-24
ALERT-2025-00775,CUST-0015,ACC-0039,High Risk Country,Medium,In Progress,Arjun Sharma,T1 Monitoring,36969.30,60,143,2025-08-26,2026-01-16,,
ALERT-2025-00776,CUST-0016,ACC-0040,Cash Intensive,Low,Closed — False Positive,Vikram Sinha,T1 Monitoring,31989.96,36,15,2025-10-24,2025-11-08,False Positive,2025-11-07
ALERT-2025-00777,CUST-0016,ACC-0041,Cash Intensive,High,Escalated - SAR,Cassian Jude,T2 Investigations,19395.15,96,340,2025-02-14,2026-01-20,,
ALERT-2025-00778,CUST-0016,ACC-0042,Rapid Movement,High,Escalated - SAR,Cassian Jude,T2 Investigations,250291.04,100,320,2025-03-18,2026-02-01,,
ALERT-2025-00779,CUST-0016,ACC-0040,Watchlist Hit,Medium,Closed — False Positive,Robert Wright,T1 Monitoring,14968.52,53,7,2025-10-24,2025-10-31,False Positive,2025-10-27
ALERT-2025-00780,CUST-0016,ACC-0040,Rapid Movement,Medium,Closed — False Positive,Arjun Sharma,T1 Monitoring,38296.45,59,7,2025-10-24,2025-10-31,False Positive,2025-10-27
ALERT-2025-00781,CUST-0016,ACC-0040,Cash Intensive,Low,Closed — False Positive,Neha Iyer,T1 Monitoring,35118.38,28,15,2025-10-24,2025-11-08,False Positive,2025-11-03
ALERT-2025-00782,CUST-0016,ACC-0041,Cash Intensive,Medium,Unassigned,,,24619.77,62,127,2025-10-19,2026-02-23,,
ALERT-2025-00783,CUST-0016,ACC-0040,Cash Intensive,Low,Closed — False Positive,Rohit Mehta,T1 Monitoring,23300.67,35,15,2025-10-25,2025-11-09,False Positive,2025-11-05
ALERT-2025-00784,CUST-0016,ACC-0040,Watchlist Hit,Medium,Closed — False Positive,Neha Iyer,T1 Monitoring,43161.79,43,7,2025-10-25,2025-11-01,False Positive,2025-10-25
ALERT-2025-00785,CUST-0016,ACC-0041,Cash Intensive,Low,Closed — False Positive,Arjun Sharma,T1 Monitoring,36401.55,31,15,2025-10-26,2025-11-10,False Positive,2025-11-01
